DATA_MENSAL,TOTAL_CASOS,TOTAL_DOLAR_FATURADO,ID
2004-08-01,1,4919.0,77
2008-08-01,2,9475.0,77
2009-08-01,2,14445.0,77
2006-09-01,2,7265.0,77
2008-09-01,1,5385.0,77
2009-09-01,1,3605.0,77
2006-10-01,1,800.0,77
2007-11-01,1,4420.0,77
2011-01-01,1,400.0,78
2008-02-01,2,6025.0,78
2017-02-01,1,4430.0,78
2011-06-01,1,5360.0,78
2012-06-01,1,1775.0,78
2013-07-01,1,2184.0,78
2012-09-01,1,650.0,78
2011-11-01,1,5119.0,78
2012-11-01,1,650.0,78
2013-12-01,1,665.0,78
2017-03-01,1,3252.0,79
2014-09-01,1,0.0,79
2017-12-01,1,4012.41,79
2009-01-01,1,2442.5,80
2005-08-01,1,230.0,80
2009-12-01,2,1610.0,81
2013-01-01,3,1890.0,82
2020-01-01,1,3037.2,82
2018-02-01,1,3332.0,82
2021-02-01,1,9495.22,82
2022-02-01,1,1898.28,82
2013-03-01,2,5489.25,82
2015-03-01,3,12150.74,82
2020-03-01,1,6165.02,82
2013-04-01,1,9257.75,82
2014-04-01,1,2337.88,82
2015-04-01,1,5866.68,82
2019-04-01,1,1920.0,82
2022-04-01,1,4640.15,82
2013-05-01,2,9897.5,82
2014-05-01,1,7645.0,82
2017-05-01,2,20779.78,82
2013-06-01,4,4286.0,82
2016-06-01,1,10511.34,82
2013-07-01,2,7430.0,82
2014-07-01,1,3782.5,82
2015-07-01,1,3995.0,82
2020-07-01,5,26585.9,82
2021-07-01,2,14186.51,82
2023-07-01,1,3238.16,82
2024-07-01,1,1391.0,82
2016-08-01,1,6194.28,82
2007-09-01,1,4156.5,82
2014-09-01,1,2995.56,82
2019-09-01,1,5709.0,82
2020-09-01,3,5124.16,82
2022-09-01,2,6929.64,82
2020-10-01,1,3042.15,82
2021-10-01,2,11715.56,82
2011-11-01,1,4613.8,82
2014-11-01,1,5807.94,82
2016-11-01,1,3890.0,82
2024-11-01,1,1297.48,82
2002-12-01,1,1449.25,82
2015-12-01,1,2828.8,82
2018-12-01,1,5033.0,82
2021-12-01,1,2226.15,82
2010-03-01,1,850.0,83
2016-04-01,1,4650.0,83
2020-04-01,1,1890.0,83
2010-05-01,1,450.0,83
2014-05-01,1,4910.0,83
2009-06-01,1,6473.5,83
2004-10-01,1,1240.0,83
2007-11-01,1,850.0,83
2024-03-01,1,2586.04,84
2022-06-01,1,5164.35,84
2010-07-01,1,3365.0,84
2022-07-01,1,2469.29,84
2023-07-01,1,2227.87,84
2022-08-01,1,3860.59,84
2023-09-01,1,2276.8,84
2022-10-01,1,3625.68,84
2022-11-01,2,6496.78,84
2023-11-01,1,3831.64,84
2014-03-01,1,4232.54,85
2012-04-01,1,240.0,85
2008-05-01,1,3725.0,85
2015-05-01,1,1773.58,85
2023-07-01,1,4374.0,85
2012-08-01,1,4290.0,85
2013-08-01,1,5846.0,85
2014-10-01,1,3231.04,85
2010-11-01,1,240.0,85
2018-11-01,1,7137.98,85
2009-12-01,1,1395.0,85
2013-12-01,1,2807.72,85
2019-12-01,2,12916.9,85
2014-01-01,2,11774.82,86
2016-01-01,1,1202.0,86
2019-03-01,1,9870.97,86
2013-04-01,2,2280.0,86
2019-05-01,1,8700.82,86
2018-07-01,2,12671.16,86
2010-10-01,1,2670.0,86
2013-10-01,1,1583.0,86
2017-10-01,2,14349.0,86
2016-11-01,1,4514.16,86
2022-12-01,1,3341.29,86
2021-10-01,1,1422.6,87
2020-09-01,1,5101.32,88
2017-12-01,1,8293.14,89
2014-02-01,2,4766.4,90
2014-05-01,1,4433.26,90
2013-06-01,1,1050.0,90
2012-08-01,1,1550.0,90
2016-08-01,1,3717.95,90
2019-08-01,1,4020.0,91
2019-09-01,1,300.0,91
2014-01-01,2,13734.54,92
2014-03-01,1,7409.2,92
2015-05-01,1,7369.14,92
2016-11-01,1,650.0,92
2011-05-01,2,8670.0,93
2017-08-01,1,349.0,93
2012-11-01,2,2960.0,93
2013-01-01,1,700.0,94
2002-04-01,1,800.0,94
2018-07-01,1,2030.0,94
2002-08-01,1,180.0,94
2015-10-01,1,250.0,94
2017-01-01,1,995.8,95
2021-04-01,1,6527.2,95
2017-05-01,2,3317.2,95
2021-05-01,1,4889.8,95
2018-08-01,1,3307.6,95
2020-08-01,1,986.0,95
2016-11-01,3,24541.2,95
2023-11-01,1,4580.8,95
2016-12-01,1,1197.4,95
2014-08-01,1,5189.0,96
2022-01-01,1,4276.76,97
2008-05-01,1,4150.0,97
2022-10-01,1,2418.56,97
2005-09-01,1,3045.0,98
2015-01-01,1,650.0,99
2018-01-01,1,2998.0,99
2013-02-01,1,540.0,99
2013-04-01,1,550.0,99
2014-05-01,1,1091.36,99
2022-06-01,1,6502.65,99
2016-08-01,1,1969.6,99
2014-10-01,1,1434.56,99
2017-11-01,2,8407.0,99
2012-05-01,1,7553.23,100
2012-06-01,1,7223.23,100
2015-07-01,1,8642.2,100
2011-12-01,1,240.0,100
2006-09-01,1,2065.0,101
2006-04-01,1,2810.0,102
2010-01-01,1,5854.0,103
2012-01-01,1,2732.0,103
2013-01-01,1,408.0,103
2014-01-01,1,1629.81,103
2015-01-01,1,6348.0,103
2013-02-01,3,4762.4,103
2014-02-01,1,3729.9,103
2017-02-01,1,5987.54,103
2005-03-01,1,4596.0,103
2007-03-01,3,11426.8,103
2011-03-01,1,1805.6,103
2012-03-01,7,16903.6,103
2014-03-01,2,3073.79,103
2015-03-01,2,5792.15,103
2016-03-01,2,5626.77,103
2019-03-01,1,3767.2,103
2007-04-01,2,5479.0,103
2008-04-01,6,19224.8,103
2009-04-01,4,21293.0,103
2010-04-01,4,14614.4,103
2011-04-01,1,2410.0,103
2014-04-01,1,5227.97,103
2015-04-01,1,2870.05,103
2010-05-01,4,21696.0,103
2011-05-01,1,5807.2,103
2012-05-01,2,1640.0,103
2013-05-01,1,4479.2,103
2014-05-01,5,23317.96,103
2018-05-01,1,3958.0,103
2021-05-01,1,3753.0,103
2022-05-01,1,4946.0,103
2004-06-01,2,2972.0,103
2008-06-01,1,3352.0,103
2010-06-01,1,384.0,103
2011-06-01,2,4207.2,103
2012-06-01,4,12440.8,103
2013-06-01,3,9464.0,103
2015-06-01,1,5640.62,103
2017-06-01,1,4792.8,103
2018-06-01,1,4921.0,103
2007-07-01,1,2512.0,103
2009-07-01,1,3776.0,103
2014-07-01,2,7658.48,103
2015-07-01,2,8173.19,103
2016-07-01,4,16260.48,103
2004-08-01,1,1334.0,103
2010-08-01,1,3924.0,103
2012-08-01,1,4380.0,103
2016-08-01,1,2567.98,103
2017-08-01,2,8610.8,103
2021-08-01,1,1286.0,103
2006-09-01,1,2736.0,103
2009-09-01,1,676.0,103
2010-09-01,1,2920.0,103
2012-09-01,1,2952.0,103
2021-09-01,1,2136.0,103
2006-10-01,1,496.0,103
2009-11-01,1,5068.0,103
2010-11-01,2,4400.0,103
2011-11-01,1,1979.2,103
2012-11-01,1,3264.0,103
2014-11-01,1,6846.35,103
2020-11-01,3,11777.0,103
2008-12-01,1,784.0,103
2013-02-01,1,2218.5,104
2013-03-01,1,4143.75,104
2014-03-01,2,5376.23,104
2015-03-01,2,10706.11,104
2016-03-01,1,4642.58,104
2017-03-01,2,10554.6,104
2012-04-01,1,1827.5,104
2015-04-01,6,13884.74,104
2016-04-01,1,4184.76,104
2018-04-01,5,17557.62,104
2013-05-01,1,2380.0,104
2014-05-01,1,4740.65,104
2015-05-01,3,18044.6,104
2016-05-01,1,2068.17,104
2018-05-01,1,1232.5,104
2012-06-01,1,2643.5,104
2014-06-01,3,10617.45,104
2015-06-01,1,1933.15,104
2017-06-01,2,5659.28,104
2018-06-01,4,10576.75,104
2019-06-01,2,5170.26,104
2013-07-01,1,544.0,104
2014-07-01,1,4189.38,104
2015-07-01,1,2968.59,104
2016-07-01,1,4780.43,104
2017-07-01,2,9399.24,104
2019-07-01,2,9667.22,104
2013-08-01,1,3085.5,104
2018-08-01,2,6871.16,104
2012-09-01,2,5185.0,104
2013-09-01,1,941.8,104
2014-09-01,2,11097.04,104
2015-09-01,1,3498.33,104
2017-09-01,2,6802.38,104
2018-09-01,1,3968.29,104
2013-10-01,1,892.5,104
2014-10-01,1,3130.97,104
2015-10-01,1,5832.7,104
2012-11-01,1,1035.3,104
2014-11-01,1,2473.64,104
2015-11-01,2,7726.11,104
2016-11-01,1,2741.27,104
2018-11-01,2,6852.79,104
2012-12-01,1,3510.5,104
2013-12-01,1,2295.0,104
2015-12-01,4,16284.68,104
2021-12-01,1,3955.48,104
2014-03-01,1,2782.49,105
2013-05-01,1,799.0,105
2013-06-01,1,935.0,105
2013-07-01,1,120.0,105
2013-08-01,1,120.0,105
2011-09-01,1,392.0,105
2012-09-01,1,392.0,105
2012-11-01,1,392.0,105
2012-12-01,2,1803.0,105
2024-03-01,2,1884.98,106
2023-11-01,3,3983.39,106
2012-01-01,1,640.0,107
2010-04-01,1,0.0,107
2021-05-01,1,3949.18,107
2005-06-01,1,785.0,107
2012-07-01,1,3915.0,107
2013-10-01,1,5524.0,107
2021-11-01,1,2619.0,107
2014-12-01,1,6115.88,107
2009-01-01,1,2015.0,108
2010-01-01,2,600.0,108
2014-01-01,1,4318.0,108
2017-01-01,1,3032.94,108
2008-02-01,1,2520.0,108
2014-02-01,1,5042.9,108
2023-02-01,1,3476.44,108
2010-03-01,1,1960.0,108
2014-03-01,2,10455.34,108
2017-03-01,7,27727.72,108
2007-04-01,1,2680.0,108
2008-04-01,1,1500.0,108
2014-04-01,4,16934.18,108
2015-04-01,2,7917.58,108
2007-05-01,1,2295.0,108
2017-06-01,1,2686.62,108
2007-07-01,1,3050.0,108
2008-07-01,1,2080.0,108
2014-07-01,1,3657.16,108
2015-07-01,1,5170.24,108
2008-08-01,1,2925.0,108
2014-08-01,1,2276.08,108
2008-09-01,2,2504.0,108
2010-09-01,3,4340.0,108
2011-09-01,1,1830.0,108
2015-09-01,1,3706.12,108
2015-10-01,1,5152.38,108
2016-10-01,1,5592.1,108
2013-11-01,2,3945.0,108
2018-11-01,2,4878.3,108
2022-11-01,1,3210.01,108
2022-01-01,2,8791.4,109
2020-02-01,1,7709.34,109
2023-02-01,3,10518.99,109
2019-03-01,2,8195.0,109
2020-03-01,4,26664.08,109
2022-03-01,2,12507.07,109
2023-03-01,2,6875.04,109
2020-04-01,1,7564.26,109
2023-04-01,7,24301.82,109
2020-05-01,1,6383.54,109
2020-06-01,1,6297.84,109
2021-06-01,2,11968.19,109
2022-06-01,1,5619.96,109
2020-07-01,1,7520.44,109
2021-07-01,3,19945.01,109
2024-07-01,3,8028.06,109
2007-08-01,1,5015.0,109
2017-08-01,1,3220.0,109
2022-08-01,1,5167.17,109
2023-08-01,1,2910.98,109
2020-09-01,1,6191.11,109
2021-09-01,3,20449.51,109
2022-09-01,2,10459.48,109
2023-09-01,3,8075.15,109
2020-10-01,2,13074.98,109
2021-10-01,5,28102.99,109
2021-11-01,1,7051.8,109
2024-11-01,4,12412.31,109
2021-12-01,1,4649.07,109
2010-03-01,1,890.0,110
2019-03-01,2,6173.56,110
2009-04-01,1,730.0,110
2007-08-01,1,8751.0,110
2010-08-01,1,440.0,110
2014-08-01,1,870.0,110
2017-08-01,1,11437.82,110
2014-09-01,1,120.0,110
2012-07-01,1,6172.0,111
2012-08-01,1,4024.0,111
2020-05-01,1,2772.0,112
2022-01-01,1,6429.0,113
2023-01-01,1,50.0,113
2009-02-01,1,800.0,113
2017-02-01,1,1970.0,113
2013-03-01,1,1088.0,113
2013-04-01,1,2730.0,113
2022-04-01,1,150.0,113
2023-04-01,1,50.0,113
2023-06-01,1,50.0,113
2007-07-01,1,230.0,113
2022-07-01,1,630.0,113
2023-07-01,3,5531.13,113
2012-08-01,1,5600.0,113
2017-08-01,1,4141.14,113
2024-10-01,1,4896.76,113
2008-11-01,1,587.96,113
2022-11-01,1,150.0,113
2022-12-01,1,50.0,113
2010-02-01,1,2584.0,114
1999-03-01,1,346.8,114
1999-08-01,1,212.5,114
2011-10-01,1,1920.0,114
2000-12-01,1,127.5,114
2003-12-01,1,416.5,114
2017-01-01,1,1250.0,115
2021-01-01,4,17099.34,115
2011-03-01,2,2740.0,115
2013-03-01,1,2090.0,115
2013-04-01,2,5700.0,115
2020-04-01,1,11698.32,115
2011-05-01,1,2100.0,115
2014-05-01,1,1610.0,115
2016-06-01,3,3340.5,115
2013-07-01,1,2900.0,115
2021-07-01,1,8474.28,115
2013-08-01,1,2276.0,115
2015-08-01,1,5650.0,115
2021-08-01,1,4374.9,115
2011-09-01,1,720.0,115
2013-09-01,2,4530.0,115
2014-09-01,1,880.0,115
2017-09-01,1,4616.0,115
2018-09-01,1,3820.0,115
2020-09-01,1,2619.0,115
2013-10-01,1,3400.0,115
2021-10-01,2,9978.0,115
2010-11-01,1,400.0,115
2016-12-01,1,3009.0,115
2008-01-01,1,650.0,116
2013-01-01,2,-120.0,116
2015-01-01,3,12897.1,116
2016-01-01,4,12339.5,116
2017-01-01,2,8763.72,116
2018-01-01,5,18246.91,116
2019-01-01,1,3436.35,116
2014-02-01,3,7987.44,116
2015-02-01,3,13553.82,116
2016-02-01,3,7154.4,116
2019-02-01,2,8583.17,116
2009-03-01,1,410.0,116
2011-03-01,1,1810.0,116
2013-03-01,1,840.0,116
2014-03-01,1,3060.88,116
2015-03-01,2,5524.34,116
2016-03-01,1,2399.72,116
2012-04-01,1,725.0,116
2013-04-01,2,1580.0,116
2014-04-01,4,12661.0,116
2015-04-01,5,18346.36,116
2016-04-01,1,2797.21,116
2017-04-01,1,3810.58,116
2018-04-01,1,3584.14,116
2009-05-01,1,2800.0,116
2011-05-01,1,2570.0,116
2014-05-01,3,10746.14,116
2015-05-01,4,13158.44,116
2016-05-01,3,10419.57,116
2017-05-01,3,14643.6,116
2013-06-01,3,4940.0,116
2014-06-01,1,3271.96,116
2015-06-01,9,41617.04,116
2016-06-01,4,23190.84,116
2017-06-01,1,3850.98,116
2018-06-01,2,7630.24,116
2013-07-01,4,2883.0,116
2014-07-01,2,4846.84,116
2015-07-01,7,21543.86,116
2013-08-01,1,590.0,116
2014-08-01,1,3367.24,116
2015-08-01,7,21665.72,116
1998-09-01,1,0.0,116
2011-09-01,1,3818.0,116
2013-09-01,3,2605.0,116
2015-09-01,13,43862.86,116
2016-09-01,1,4021.21,116
2017-09-01,1,13717.58,116
2018-09-01,1,3049.82,116
2014-10-01,1,2330.18,116
2015-10-01,3,12423.9,116
2016-10-01,1,5546.93,116
2013-11-01,3,2990.0,116
2014-11-01,1,2315.42,116
2015-11-01,2,5433.94,116
2017-11-01,1,3927.1,116
2012-12-01,1,640.0,116
2013-12-01,1,500.0,116
2014-12-01,2,6834.16,116
2015-12-01,5,17092.69,116
2016-12-01,1,3725.01,116
2019-01-01,1,5026.3,117
2020-01-01,1,5882.0,117
2019-02-01,1,1591.0,117
2017-03-01,1,2180.0,117
2022-04-01,1,3122.0,117
2024-04-01,1,1620.35,117
2024-05-01,1,1576.01,117
2015-08-01,1,4770.0,117
2024-08-01,1,2064.74,117
2009-09-01,1,5192.0,117
2024-09-01,1,2010.45,117
2021-10-01,1,1971.0,117
2023-11-01,1,2564.78,117
2010-03-01,1,510.0,118
2006-01-01,1,3865.0,119
2007-01-01,1,2730.0,119
2009-01-01,1,3930.0,119
2010-01-01,1,4255.0,119
2013-01-01,2,3240.0,119
2014-01-01,1,5629.12,119
2016-01-01,3,34390.68,119
2022-01-01,1,4305.7,119
2023-01-01,1,3079.26,119
2006-02-01,1,2910.0,119
2007-02-01,2,3395.0,119
2008-02-01,1,710.0,119
2009-02-01,1,2000.0,119
2013-02-01,2,1280.0,119
2014-02-01,1,10108.82,119
2015-02-01,2,13583.2,119
2006-03-01,2,7235.0,119
2008-03-01,1,2660.0,119
2009-03-01,1,120.0,119
2014-03-01,2,7152.54,119
2015-03-01,2,12569.2,119
2017-03-01,2,9574.0,119
2024-03-01,1,5761.6,119
2003-04-01,1,1950.0,119
2006-04-01,1,6180.0,119
2008-04-01,1,900.0,119
2013-04-01,2,240.0,119
2015-04-01,1,6836.98,119
2018-04-01,1,10673.84,119
2020-04-01,1,4739.0,119
2022-04-01,1,3769.74,119
2023-04-01,1,2192.0,119
2007-05-01,2,2812.48,119
2013-05-01,3,3703.56,119
2014-05-01,1,3381.34,119
2015-05-01,1,6381.3,119
2018-05-01,1,650.0,119
2020-05-01,2,11822.44,119
2006-06-01,1,2515.0,119
2009-06-01,1,800.0,119
2010-06-01,1,1994.0,119
2013-06-01,2,720.0,119
2015-06-01,1,9738.74,119
2022-06-01,4,33469.29,119
2005-07-01,1,1415.0,119
2007-07-01,1,2865.0,119
2010-07-01,1,480.0,119
2014-07-01,3,13542.78,119
2015-07-01,3,19060.5,119
2016-07-01,1,13681.68,119
2018-07-01,1,5196.64,119
2022-07-01,1,3439.0,119
2023-07-01,1,200.0,119
2012-08-01,2,2490.0,119
2013-08-01,4,3290.0,119
2014-08-01,1,6781.64,119
2015-08-01,3,24256.76,119
2016-08-01,1,7267.34,119
2011-09-01,3,9440.0,119
2018-09-01,1,8513.0,119
2024-09-01,1,2007.67,119
2005-10-01,2,6168.5,119
2007-10-01,1,2570.0,119
2008-10-01,2,6426.89,119
2011-10-01,4,6235.0,119
2013-10-01,1,8010.0,119
2017-10-01,1,8644.0,119
2022-10-01,1,2403.64,119
2005-11-01,1,40.0,119
2013-11-01,1,660.0,119
2018-11-01,1,10919.36,119
2019-11-01,1,8219.0,119
2024-11-01,1,1680.86,119
2005-12-01,2,3302.5,119
2006-12-01,2,5460.0,119
2007-12-01,2,1246.5,119
2011-12-01,1,610.0,119
2012-12-01,2,7895.5,119
2013-12-01,1,3496.2,119
2015-12-01,1,10087.26,119
2016-12-01,1,6620.0,119
2017-12-01,1,5084.0,119
2022-12-01,1,2871.3,119
2010-09-01,1,440.0,120
2005-11-01,1,240.0,120
2001-12-01,1,1060.0,120
2014-01-01,4,4000.0,121
2017-01-01,1,10632.76,121
2023-01-01,1,1542.0,121
2024-01-01,3,400.0,121
2005-02-01,1,1625.0,121
2009-02-01,1,480.0,121
2013-02-01,2,6960.0,121
2014-02-01,5,15654.96,121
2015-02-01,1,2010.0,121
2022-02-01,2,8260.18,121
2008-03-01,1,845.0,121
2013-03-01,1,2290.0,121
2015-03-01,4,15140.0,121
2017-03-01,5,12183.0,121
2018-03-01,1,4925.0,121
2023-03-01,1,3976.4,121
2004-04-01,1,9390.0,121
2009-04-01,2,5540.0,121
2013-04-01,1,3510.0,121
2014-04-01,1,2210.0,121
2015-04-01,1,2629.36,121
2017-04-01,2,6667.5,121
2020-04-01,1,10588.66,121
2021-04-01,2,11864.58,121
2023-04-01,1,3229.14,121
2014-05-01,2,5794.68,121
2015-05-01,3,24464.27,121
2017-05-01,1,4840.0,121
2018-05-01,1,2050.0,121
2019-05-01,1,3163.28,121
2020-05-01,1,400.0,121
2022-05-01,3,14089.46,121
2014-06-01,2,15745.28,121
2015-06-01,9,30084.0,121
2019-06-01,2,8609.64,121
2002-07-01,1,600.0,121
2009-07-01,1,250.0,121
2014-07-01,1,4650.0,121
2017-07-01,2,6137.5,121
2018-07-01,1,3650.0,121
2019-07-01,1,10515.84,121
2021-07-01,1,4696.59,121
2022-07-01,1,1815.0,121
2023-07-01,1,5285.38,121
2005-08-01,2,5250.0,121
2014-08-01,2,8064.82,121
2015-08-01,2,21785.6,121
2018-08-01,1,10979.18,121
2006-09-01,1,2465.0,121
2013-09-01,1,2010.0,121
2014-09-01,3,9109.14,121
2015-09-01,2,21105.96,121
2020-09-01,7,8584.0,121
2022-09-01,1,3252.0,121
2006-10-01,2,6872.5,121
2011-10-01,1,6296.28,121
2012-10-01,2,4770.0,121
2013-10-01,1,1560.0,121
2014-10-01,2,6212.0,121
2016-10-01,21,60011.16,121
2017-10-01,2,6372.0,121
2020-10-01,1,4545.0,121
2021-10-01,1,3834.14,121
2022-10-01,2,6864.86,121
2023-10-01,1,1542.0,121
2010-11-01,1,2269.0,121
2012-11-01,1,1178.0,121
2013-11-01,4,4780.0,121
2014-11-01,2,14312.5,121
2016-11-01,9,13578.5,121
2017-11-01,1,1912.5,121
2019-11-01,1,6966.53,121
2022-11-01,1,8822.04,121
2023-11-01,2,10750.71,121
2006-12-01,1,3425.0,121
2012-12-01,2,9990.0,121
2013-12-01,4,21129.46,121
2014-12-01,1,5987.02,121
2018-12-01,1,5454.04,121
2019-12-01,1,2202.4,121
2021-12-01,1,4371.72,121
2022-12-01,1,5299.5,121
2014-03-01,1,3160.0,122
2010-04-01,1,1050.0,122
2020-05-01,1,3139.0,122
2011-11-01,1,5020.0,122
2011-12-01,1,1100.0,122
2017-11-01,1,3763.0,123
2013-04-01,1,1692.0,124
2015-01-01,1,7510.1,125
2022-02-01,1,5368.78,125
2012-03-01,1,440.0,125
2016-08-01,1,8107.18,125
2006-12-01,1,3955.0,125
2007-12-01,1,1260.0,125
2011-12-01,1,640.0,125
2019-12-01,1,2891.42,125
2017-06-01,2,14577.08,126
2021-08-01,1,4634.88,126
2019-09-01,1,6047.52,126
2018-01-01,1,11928.06,127
2023-01-01,1,3554.8,127
2015-02-01,1,2298.74,127
2018-03-01,2,15325.8,127
2020-03-01,1,7790.21,127
2023-04-01,1,5433.46,127
2014-07-01,2,6008.98,127
1997-08-01,1,0.0,127
2012-08-01,2,1100.0,127
2013-08-01,1,990.0,127
2016-08-01,2,5566.0,127
2024-08-01,1,2569.56,127
2005-09-01,1,650.0,127
2015-09-01,1,5428.74,127
2012-10-01,2,2150.0,127
2014-10-01,1,1851.58,127
2006-11-01,1,0.0,127
2019-12-01,1,3420.32,127
2023-12-01,1,2299.12,127
2012-05-01,1,4240.0,128
2017-01-01,1,2397.65,129
2021-01-01,46,41300.79,129
2022-01-01,2,2705.55,129
2024-01-01,3,7330.84,129
2008-02-01,1,2280.0,129
2021-02-01,1,7644.52,129
2022-02-01,2,3846.13,129
2023-02-01,1,1164.85,129
2024-02-01,6,17.63,129
2014-03-01,1,2412.0,129
2015-03-01,2,3817.5,129
2016-03-01,2,2768.43,129
2021-03-01,58,41984.32,129
2022-03-01,9,25440.95,129
2023-03-01,2,2458.12,129
2024-03-01,1,921.66,129
2014-04-01,2,4858.4,129
2015-04-01,1,2050.24,129
2022-04-01,3,9537.08,129
2023-04-01,1,3034.6,129
2024-04-01,3,10167.71,129
2013-05-01,1,1550.0,129
2016-05-01,2,2577.9,129
2021-05-01,28,91514.55,129
2023-05-01,1,1504.68,129
2024-05-01,2,4034.43,129
2021-06-01,1,1491.2,129
2022-06-01,1,893.36,129
2023-06-01,4,11687.4,129
2015-07-01,1,1126.8,129
2021-07-01,1,1385.0,129
2022-07-01,2,2359.68,129
2023-07-01,3,7097.78,129
2015-08-01,3,4768.23,129
2022-08-01,4,8778.17,129
2023-08-01,2,2097.87,129
2024-08-01,1,854.48,129
2016-09-01,1,1242.0,129
2022-09-01,6,17887.81,129
2023-09-01,3,12499.61,129
2024-09-01,2,4262.37,129
2017-10-01,1,60.0,129
2020-10-01,2,2023.6,129
2022-10-01,8,42925.74,129
2023-10-01,3,7389.27,129
2024-10-01,3,6217.75,129
2013-11-01,1,1566.0,129
2014-11-01,1,1885.5,129
2015-11-01,1,1152.9,129
2020-11-01,2,6697.72,129
2021-11-01,11,23679.49,129
2022-11-01,9,47391.39,129
2023-11-01,48,2073.37,129
2014-12-01,1,1920.09,129
2015-12-01,1,4110.92,129
2020-12-01,1,2104.51,129
2021-12-01,12,29997.15,129
2022-12-01,5,16785.49,129
2023-12-01,2,2465.65,129
2012-01-01,1,6840.0,130
2017-01-01,1,1970.0,130
2011-04-01,1,6404.0,130
2018-05-01,3,21493.08,130
2016-12-01,1,5066.0,130
2020-01-01,1,5480.98,131
2018-02-01,1,7695.35,131
2020-02-01,3,9940.84,131
2023-03-01,1,4568.58,131
2018-04-01,1,2916.58,131
2019-04-01,1,4191.18,131
2022-04-01,2,5752.48,131
2019-05-01,1,6986.78,131
2020-05-01,1,2710.0,131
2023-05-01,1,4008.42,131
2023-06-01,1,5082.36,131
2019-07-01,1,4616.7,131
2020-07-01,1,12028.07,131
2021-07-01,2,6447.44,131
2019-08-01,1,6841.14,131
2022-08-01,2,3998.0,131
2019-09-01,2,20042.9,131
2020-09-01,1,6038.49,131
2022-09-01,1,6901.78,131
2017-10-01,1,10041.94,131
2019-10-01,3,25376.34,131
2022-10-01,1,6277.48,131
2024-10-01,1,3046.82,131
2019-11-01,1,10202.66,131
2018-12-01,1,3731.4,131
2020-12-01,1,3658.48,131
2021-12-01,3,9724.02,131
2022-12-01,2,13375.39,131
2009-04-01,1,120.0,132
2005-01-01,1,620.0,133
1999-02-01,1,-78.4,133
2009-03-01,2,1600.0,133
2010-03-01,1,200.0,133
2004-05-01,1,220.0,133
2006-05-01,1,510.0,133
2006-06-01,2,4662.5,133
2004-07-01,1,1955.0,133
2005-07-01,1,620.0,133
2009-07-01,1,4550.0,133
1996-09-01,1,0.0,133
1999-09-01,1,250.0,133
2004-10-01,2,2179.0,133
2010-10-01,1,3260.0,133
2003-11-01,1,250.0,133
2004-11-01,1,4362.5,133
2004-01-01,1,985.0,134
2005-02-01,1,2520.0,134
2007-04-01,1,3265.0,134
2009-04-01,1,440.0,134
2004-05-01,1,1060.0,134
2013-05-01,1,3340.0,134
2014-05-01,1,2853.88,134
2011-06-01,1,560.0,134
2012-06-01,1,3325.0,134
2004-07-01,1,2205.0,134
2007-08-01,1,3220.0,134
2009-10-01,1,8850.0,134
2011-10-01,2,7455.0,134
2015-11-01,1,6070.86,134
2003-12-01,1,2455.0,134
2007-12-01,4,22747.5,134
2009-12-01,1,4890.0,134
2013-08-01,1,2180.0,135
2007-08-01,1,4265.0,136
2015-02-01,1,5646.96,137
2013-05-01,1,640.0,137
2013-01-01,1,1775.0,138
2016-04-01,1,1211.0,138
2021-04-01,1,6597.35,138
2021-05-01,1,6272.18,138
2013-06-01,1,3820.0,138
2015-06-01,1,1895.0,138
2016-06-01,1,1565.0,138
2018-06-01,1,2977.8,138
2012-07-01,1,175.0,138
2021-07-01,1,4130.71,138
2012-08-01,1,1127.0,138
2018-08-01,1,3360.0,138
2009-09-01,1,619.5,138
2018-09-01,1,4841.37,138
2024-10-01,1,2886.84,138
2009-11-01,1,175.0,138
2020-11-01,1,3937.48,138
2011-12-01,1,1074.5,138
2020-12-01,1,5226.12,138
2013-01-01,1,1890.5,139
2015-01-01,1,127.5,139
2016-04-01,1,3644.18,139
2013-06-01,1,200.0,139
2015-06-01,1,4475.57,139
2016-06-01,1,3669.94,139
2018-06-01,1,5033.44,139
2012-07-01,1,1852.0,139
2012-08-01,1,1200.0,139
2018-08-01,1,5009.88,139
2009-09-01,1,3890.0,139
2018-09-01,1,4456.22,139
2009-11-01,1,3546.0,139
2011-11-01,1,2450.0,139
2011-12-01,1,2100.0,139
2013-03-01,1,1590.0,140
2019-07-01,1,1749.98,141
2007-04-01,1,5210.0,142
2007-05-01,1,600.0,142
2011-05-01,2,11560.9,142
2006-09-01,1,3865.0,142
2007-11-01,1,3537.5,142
2008-11-01,1,5279.0,142
2009-11-01,1,5387.5,142
2009-12-01,1,4845.0,142
2017-12-01,1,13216.26,142
2018-12-01,1,6066.64,142
2006-05-01,1,240.0,143
2022-08-01,1,3416.42,144
2021-11-01,1,9834.86,144
2022-01-01,1,4343.91,145
2022-02-01,1,5993.96,145
2019-03-01,1,8381.94,145
2022-03-01,1,4609.0,145
2024-04-01,1,2974.97,145
2021-05-01,1,4504.64,145
2019-06-01,2,15746.36,145
2022-06-01,1,4135.19,145
2015-08-01,1,4532.0,145
2014-09-01,1,2194.0,145
2016-10-01,1,4222.0,145
2020-10-01,1,4539.98,145
2021-12-01,1,100.0,145
