NUMERO_DO_CASO,DATA_ABERTURA,TOTAL_CASOS,TOTAL_NAO_ABANDONADOS,TOTAL_ABANDONADOS,TOTAL_FATURADO_DOLAR,SERVICO_AGRUPADO
1360256,01/2013,1,0,1,750.0,G
1360272,01/2013,1,1,0,4285.0,D;G;A;B;E
1360280,01/2013,1,0,1,350.0,G;A
1360582,01/2013,1,0,1,4303.0,I;G;H;A;B;E;C
1360604,01/2013,1,0,1,2801.95,D;J;G
1360671,01/2013,1,0,1,1540.0,G;H;A;B
1360680,01/2013,1,0,1,720.0,D;G;A
1360698,01/2013,1,1,0,4545.0,B;E
1360701,01/2013,1,0,1,5040.0,G;A;B
1360736,01/2013,1,1,0,2900.0,G;A;B;E
1360744,01/2013,1,1,0,4272.8,G;A;B;E;C
1360795,01/2013,1,1,0,5498.8,G;A;B;E;C
1360809,01/2013,1,1,0,4490.0,G;A;B;E
1360817,01/2013,1,0,1,550.0,G;A
1360833,01/2013,1,0,1,1949.9,G;H;A;B
1360841,01/2013,1,0,1,440.0,D
1360850,01/2013,1,0,1,1720.0,D;G;H;A;B
1360868,01/2013,1,1,0,4610.0,G;A;B;E
1360876,01/2013,1,1,0,5523.0,G;A;B;E
1360884,01/2013,1,1,0,5575.5,D;G;A;B;E
1360892,01/2013,1,0,1,3975.0,B;E
1360906,01/2013,1,0,1,1110.0,G;H;A
1360922,01/2013,1,1,0,1694.9,B;E
1360930,01/2013,1,0,1,2950.0,G;A;B;E
1361058,01/2013,1,1,0,2946.6,G;A;B;E;C
1361066,01/2013,1,1,0,3939.6,G;A;B;E;C
1361074,01/2013,1,1,0,5872.38,G;A;B;E;C
1361082,01/2013,1,0,1,950.0,G;A;B
1361090,01/2013,1,1,0,3445.0,G;H;A;B;E
1361104,01/2013,1,1,0,4779.0,D;G;A;B
1361155,01/2013,1,0,1,1095.0,G;A;B
1361180,01/2013,1,0,1,1190.0,D;G;A
1361210,01/2013,1,0,1,408.0,D
1361228,01/2013,1,1,0,2314.73,G;B;E;C
1361236,01/2013,1,0,1,2240.0,D;G;A;B
1361260,01/2013,1,0,1,3125.0,G;A;B;E
1361309,01/2013,1,1,0,4345.0,G;A;B;E
1361414,01/2013,1,1,0,4558.0,G;H;A;B;E
1361546,01/2013,1,1,0,2590.0,G;A;B;E
1361554,01/2013,1,0,1,1520.0,G;A;B;E
1361562,01/2013,1,1,0,2565.8,B;E;C
1361589,01/2013,1,0,1,530.0,G;A
1361597,01/2013,1,1,0,3264.88,G;H;A;B;E
1361600,01/2013,1,1,0,2400.0,G;A;B;E
1361767,01/2013,1,1,0,600.0,G;A
1361775,01/2013,1,1,0,2932.8,G;A;B;E;C
1361783,01/2013,1,1,0,1350.0,D;G;H;A
1361791,01/2013,1,1,0,1100.0,G;H;A
1361805,01/2013,1,0,1,1090.0,G;H;A
1361830,01/2013,1,1,0,4260.45,D;G;H;A;B;E
1361848,01/2013,1,0,1,2569.0,G;A;B
1361856,01/2013,1,1,0,3007.5,G;H;A;B;E
1362011,01/2013,1,0,1,2407.5,G;A;B
1362020,01/2013,1,0,1,975.0,D;B
1362038,01/2013,1,0,1,1780.0,G;H;A;B
1362046,01/2013,1,1,0,9380.0,G;H;A;B
1362054,01/2013,1,0,1,355.0,J;G;B
1362062,01/2013,1,1,0,4770.0,G;H;A;B;E
1362070,01/2013,1,1,0,4242.4,G;A;B;E
1362089,01/2013,1,1,0,3215.0,D;G;H;A;B;E
1362097,01/2013,1,0,1,404.0,D
1362100,01/2013,1,0,1,4245.75,D;G;A;B;E
1362119,01/2013,1,0,1,350.0,G;A
1362283,01/2013,1,1,0,4000.0,G;A;B;E
1362291,01/2013,1,1,0,5920.0,G;A;B;E
1362305,01/2013,1,1,0,7789.0,D;G;A;B
1362321,01/2013,1,1,0,6681.0,A;B
1362330,01/2013,1,1,0,2580.0,D;B;E
1362348,01/2013,1,1,0,3682.5,D;H;A;B;E
1362364,01/2013,1,1,0,5920.0,D;G;H;A;B;E
1362372,01/2013,1,1,0,5670.0,D;G;A;B;E
1362380,01/2013,1,0,1,2622.25,D;G;A;B
1362399,01/2013,1,0,1,1139.0,D;G;A
1362402,01/2013,1,1,0,6280.0,D;G;H;A;B;E
1362410,01/2013,1,1,0,3814.83,G;H;A;B;E
1362437,01/2013,1,0,1,2478.0,D;G;H;A;B
1362488,01/2013,1,0,1,261.69,D;G
1362569,01/2013,1,0,1,4283.25,D;G;H;A;B;E
1362577,01/2013,1,1,0,3665.5,G;A;B;E
1362585,01/2013,1,1,0,3017.5,B;E
1362593,01/2013,1,1,0,2990.0,I;G;A;B;E
1362607,01/2013,1,0,1,582.0,D
1362615,01/2013,1,0,1,3240.0,D;G;A;B
1362658,01/2013,1,0,1,900.0,D;G;A
1362836,01/2013,1,1,0,6367.8,G;A;B;E;C
1362852,01/2013,1,0,1,6690.0,D;G;A;B
1362860,01/2013,1,0,1,1934.5,D;G;A;B
1362887,01/2013,1,0,1,980.0,G;H
1362909,01/2013,1,0,1,1417.0,D;G;A
1362917,01/2013,1,0,1,5175.0,D;G;H;B;E
1363026,01/2013,1,0,1,2266.0,D;G;H;A;B
1363077,01/2013,1,1,0,1190.0,D;G;A
1363085,01/2013,1,0,1,1498.0,G;H;B
1363107,01/2013,1,0,1,340.0,B
1363115,01/2013,1,0,1,1500.0,G;H;A
1363123,01/2013,1,0,1,3220.0,D;G;H;A;B
1363131,01/2013,1,0,1,1150.0,D;G;H;A
1363247,01/2013,1,0,1,1084.0,G;B
1363336,01/2013,1,1,0,3464.0,G;H;A;B;E
1363344,01/2013,1,0,1,600.0,G;A
1363352,01/2013,1,1,0,2700.0,G;A;B;E
1363379,01/2013,1,1,0,6067.2,D;G;A;B;E;C
1363387,01/2013,1,1,0,4365.0,G;H;A;B;E
1363492,01/2013,1,1,0,4195.0,A;B;E
1363514,01/2013,1,1,0,1120.0,G;H;A
1363522,01/2013,1,0,1,833.0,G;H;A
1363581,01/2013,1,0,1,940.0,D;G;A
1363590,01/2013,1,1,0,4747.25,D;G;H;A;B;E
1363603,01/2013,1,0,1,540.0,G;A;B
1363611,01/2013,1,0,1,575.0,B
1363891,01/2013,1,0,1,1380.0,D;G;A;B
1363930,01/2013,1,1,0,7578.0,G;H;A;B
1363948,01/2013,1,1,0,3867.5,G;A;B;E
1363956,01/2013,1,0,1,1030.0,G;H
1363980,01/2013,1,0,1,3820.0,D;G;A;B;E
1363999,01/2013,1,0,1,530.0,G;A
1364006,01/2013,1,0,1,468.0,G;A
1364014,01/2013,1,1,0,1859.6,G;A;B;E
1364022,01/2013,1,0,1,1410.43,G;B;E
1364030,01/2013,1,0,1,940.0,D;G;A
1364200,01/2013,1,0,1,3764.0,D;G;A;B;E
1364235,01/2013,1,1,0,4191.0,G;H;A;B;E
1364243,01/2013,1,0,1,582.0,D
1364251,01/2013,1,0,1,930.0,G;H
1364260,01/2013,1,1,0,3865.9,D;G;A;B;E
1364278,01/2013,1,0,1,1754.5,D;G;A;B
1364340,01/2013,1,1,0,5887.0,G;A;B;E
1364359,01/2013,1,0,1,415.04,G
1364421,01/2013,1,0,1,4630.0,D;G;A;B;E
1364430,01/2013,1,1,0,552.5,E
1364456,01/2013,1,1,0,4570.0,G;A;B;E
1364464,01/2013,1,1,0,5760.0,D;G;A;B;E
1364561,01/2013,1,1,0,2050.85,D;G;A;B;E
1432176,01/2014,1,0,1,6363.82,D;J;G;H;A;B;C
1432184,01/2014,1,0,1,2103.84,J;C
1432192,01/2014,1,1,0,12185.32,D;J;G;A;B;E;C
1432273,01/2014,1,0,1,4085.5,J;G;H;A;C
1432281,01/2014,1,0,1,3604.78,J;G;A;B;C
1432311,01/2014,1,0,1,460.0,A;B
1432362,01/2014,1,0,1,3620.38,D;J;G;A;C
1432370,01/2014,1,0,1,2320.0,J;G;H;B;C
1432389,01/2014,1,0,1,2170.0,J;G;H;C
1432400,01/2014,1,1,0,4873.36,J;G;B;E;C
1432419,01/2014,1,0,1,5666.84,J;G;H;A;C
1432427,01/2014,1,0,1,6107.98,J;G;H;A;C
1432494,01/2014,1,1,0,4920.42,J;G;A;B;E;C
1432508,01/2014,1,1,0,5892.17,J;G;A;B;E;C
1432516,01/2014,1,0,1,1629.81,J;C
1432524,01/2014,1,1,0,11056.72,D;J;G;H;A;B;E;C
1432532,01/2014,1,0,1,4357.0,J;G;H;A;C
1432540,01/2014,1,0,1,1715.76,J;C
1432559,01/2014,1,0,1,2342.5,J;G;A;C
1432761,01/2014,1,0,1,3978.62,D;J;G;H;A;C
1432770,01/2014,1,0,1,3456.48,D;J;G;A;C
1432788,01/2014,1,0,1,3427.8,D;J;G;A;C
1432842,01/2014,1,0,1,3234.3,J;G;A;C
1432877,01/2014,1,1,0,4492.18,J;G;H;A;B;E;C
1432885,01/2014,1,0,1,2480.51,J;G;A;C
1432915,01/2014,1,0,1,4144.0,D;J;G;H;A;B;C
1432982,01/2014,1,1,0,7062.52,D;J;G;A;B;E;C
1433067,01/2014,1,0,1,2080.0,J;G;H;A;C
1433075,01/2014,1,0,1,3412.91,D;J;G;A;C
1433091,01/2014,1,0,1,5332.56,D;J;G;A;B;C
1433130,01/2014,1,0,1,1830.66,J;C
1433148,01/2014,1,0,1,4225.12,D;J;G;H;A;C
1433199,01/2014,1,0,1,3400.04,D;J;A
1433202,01/2014,1,0,1,2129.72,D;J;A
1433210,01/2014,1,0,1,2963.45,D;J
1433229,01/2014,1,0,1,3647.83,D;J;G;A
1433237,01/2014,1,0,1,2197.19,D;J;A
1433245,01/2014,1,0,1,3497.01,D;J;A
1433253,01/2014,1,0,1,2930.49,D;J
1433261,01/2014,1,0,1,5134.57,I;D;J;G;A;B
1433326,01/2014,1,0,1,3419.37,D;J;A
1433598,01/2014,1,1,0,7131.66,D;J;G;A;B;E;C
1433601,01/2014,1,0,1,2477.13,J;G;A;C
1433610,01/2014,1,0,1,7756.76,J;G;H;A;B;C
1433636,01/2014,1,1,0,3844.06,J;G;B;E;C
1433644,01/2014,1,0,1,3323.62,D;J;A
1433652,01/2014,1,1,0,3584.19,I;D;J;G;A;B;E
1433660,01/2014,1,1,0,5412.79,I;D;J;G;A;B;E
1433679,01/2014,1,0,1,2252.28,D;J;G
1433687,01/2014,1,1,0,3654.35,I;D;J;G;B;E
1433695,01/2014,1,1,0,2921.82,I;D;J;G;B;E
1433717,01/2014,1,0,1,3464.6,D;J;G;A;B;C
1433725,01/2014,1,0,1,3252.45,D;J;A
1433741,01/2014,1,0,1,3085.2,J;G;H;A;B;C
1433784,01/2014,1,1,0,11467.22,J;G;H;A;B;E;C
1433806,01/2014,1,0,1,2661.3,J;G;A;B;C
1433814,01/2014,1,0,1,3391.88,J;G;B;C
1433873,01/2014,1,0,1,4642.56,J;G;H;A;B;C
1433881,01/2014,1,0,1,12702.74,J;G;H;A;B;C
1433997,01/2014,1,1,0,5074.3,J;G;A;B;E;C
1434004,01/2014,1,1,0,5267.43,D;J;G;A;B;E;C
1434012,01/2014,1,1,0,5028.67,J;G;B;E;C
1434020,01/2014,1,0,1,4179.99,J;G;B;E;C
1434039,01/2014,1,0,1,2880.94,J;G;A;C
1434098,01/2014,1,0,1,2386.75,J;G;C
1434101,01/2014,1,0,1,3354.03,J;G;A;B;C
1434110,01/2014,1,1,0,6801.02,J;G;A;B;E;C
1434144,01/2014,1,0,1,2130.0,J;G;A;B
1434187,01/2014,1,0,1,3981.56,J;G;A;B;C
1434225,01/2014,1,1,0,5720.0,J;G;A;B;E;C
1434233,01/2014,1,1,0,4334.0,J;G;B;E;C
1434241,01/2014,1,0,1,137.99,D
1434438,01/2014,1,1,0,10275.2,J;G;A;B;C
1434470,01/2014,1,0,1,1689.0,J;C
1434497,01/2014,1,1,0,5852.09,D;J;G;H;A;B;E;C
1434500,01/2014,1,0,1,5473.9,J;G;H;A;B;C
1434519,01/2014,1,1,0,4300.24,D;J;G;B;E;C
1434640,01/2014,1,1,0,5118.91,J;G;A;B;E;C
1434659,01/2014,1,1,0,6301.44,J;G;A;B;E;C
1434802,01/2014,1,0,1,2280.0,J;G;H;A;B;C
1434845,01/2014,1,0,1,2120.0,J;G;H;A
1434900,01/2014,1,0,1,3713.04,J;G;H;A;C
1434934,01/2014,1,0,1,7862.66,D;J;G;A;B;C
1434942,01/2014,1,1,0,10051.58,D;J;G;A;B;E;C
1434950,01/2014,1,0,1,2669.46,J;G;B;C
1435019,01/2014,1,0,1,4839.98,J;G;A;B;C
1435027,01/2014,1,0,1,4379.98,D;J;G;A;B;C
1435035,01/2014,1,1,0,5375.0,J;B;E;C
1435043,01/2014,1,0,1,2566.06,J;C
1435051,01/2014,1,1,0,3915.65,J;G;B;E;C
1435060,01/2014,1,1,0,5560.0,J;B;E;C
1435078,01/2014,1,0,1,2190.0,J;G;H;A;C
1435132,01/2014,1,0,1,1040.0,J
1435159,01/2014,1,1,0,6458.36,J;G;A;B;E;C
1435256,01/2014,1,0,1,4674.36,J;G;H;A;B;C
1435280,01/2014,1,0,1,3000.0,J;G;H;A;B;C
1435299,01/2014,1,0,1,7961.84,D;J;G;A;B;E;C
1435302,01/2014,1,1,0,8688.8,D;J;G;A;B;E;C
1435329,01/2014,1,1,0,22151.82,J;G;H;A;B;E;C
1435337,01/2014,1,0,1,4470.16,D;J;H;C
1435345,01/2014,1,0,1,5336.82,D;J;G;A;B;E;C
1435388,01/2014,1,0,1,8573.86,J;G;H;A;B;C
1435450,01/2014,1,0,1,9679.44,J;G;H;A;B;C
1435531,01/2014,1,1,0,4873.8,D;J;G;H;A;B;E;C
1435540,01/2014,1,1,0,9927.08,D;J;A;B;C
1435566,01/2014,1,0,1,3647.3,D;J;G;H;A;C
1435574,01/2014,1,0,1,2143.11,J;G;A;C
1435949,01/2014,1,1,0,6423.62,J;G;A;B;E;C
1435957,01/2014,1,0,1,4318.0,J;G;A;B;C
1435965,01/2014,1,0,1,5269.44,D;J;B;C
1435973,01/2014,1,0,1,6295.2,D;J;G;A;B;C
1435981,01/2014,1,0,1,8486.9,J;C
1435990,01/2014,1,1,0,6936.18,J;G;A;B;E;C
1436015,01/2014,1,0,1,2383.08,D;J;G;A;C
1436023,01/2014,1,1,0,4125.0,J;B;E;C
1436031,01/2014,1,1,0,4435.0,J;H;A;B;E;C
1436040,01/2014,1,0,1,4447.36,J;G;B;E;C
1436147,01/2014,1,0,1,4450.66,D;J;B;C
1436155,01/2014,1,1,0,6672.02,D;J;G;A;B;E;C
1436163,01/2014,1,0,1,2489.92,J;G;A;C
1436171,01/2014,1,0,1,3702.96,D;J;G;H;C
1436201,01/2014,1,1,0,5877.76,I;J;G;H;A;B;E;C
1436325,01/2014,1,1,0,11381.4,D;J;G;B;E;C
1436333,01/2014,1,1,0,3326.78,J;G;B;E;C
1436457,01/2014,1,0,1,5115.29,D;J;A
1436465,01/2014,1,0,1,3579.84,D;J;G;A
1436481,01/2014,1,0,1,2984.41,I;D;J;G;A;B;E
1436554,01/2014,1,1,0,5160.18,D;J;G;A;B;E;C
1436562,01/2014,1,0,1,10913.8,J;A;C
1436570,01/2014,1,0,1,3296.27,J;G;A;C
1436589,01/2014,1,0,1,4379.09,J;G;A;B;C
1436600,01/2014,1,0,1,12264.31,J;A;C
1436694,01/2014,1,0,1,2866.88,J;G;A;C
1436759,01/2014,1,1,0,4452.0,G;H;A;B;E
1436767,01/2014,1,1,0,8106.7,J;G;H;A;B;E;C
1436791,01/2014,1,1,0,5749.88,D;J;G;A;B;E;C
1436864,01/2014,1,0,1,3854.93,J;G;A;C
1436872,01/2014,1,0,1,2550.92,J;G;A;C
1436899,01/2014,1,0,1,2942.16,J;B;C
1436902,01/2014,1,0,1,6410.08,I;D;J;G;A;B;C
1436910,01/2014,1,1,0,4571.8,J;G;A;B;E;C
1436970,01/2014,1,1,0,6925.2,D;J;G;B;E;C
1436988,01/2014,1,1,0,5567.98,D;J;G;A;B;E;C
1436996,01/2014,1,0,1,2190.0,J;G;H;A;C
1437003,01/2014,1,0,1,2220.0,J;G;H;B
1437275,01/2014,1,0,1,2415.22,J;G;A;C
1437283,01/2014,1,0,1,5145.74,I;D;J;A;B;C
1437291,01/2014,1,1,0,4990.45,D;J;G;A;B;E;C
1437348,01/2014,1,1,0,8914.1,D;J;G;A;B;E;C
1437356,01/2014,1,1,0,7024.48,J;G;H;A;B;E;C
1437364,01/2014,1,1,0,5629.12,J;G;H;A;B;E;C
1437372,01/2014,1,0,1,1735.42,D;J;C
1437496,01/2014,1,0,1,1552.42,D;J;C
1437569,01/2014,1,0,1,5270.06,D;J;C
1437585,01/2014,1,0,1,7450.5,D;J;G;B;C
1437690,01/2014,1,0,1,1680.0,J;G;C
1437747,01/2014,1,1,0,5236.12,D;J;G;A;B;E;C
1437798,01/2014,1,0,1,3375.06,D;J;G;A;B;C
1437801,01/2014,1,0,1,3258.66,D;J;G;A;B;C
1437887,01/2014,1,0,1,2171.24,J;G;A;C
1437895,01/2014,1,0,1,1548.22,D;J;C
1437909,01/2014,1,1,0,5744.1,J;G;A;B;E;C
1437917,01/2014,1,1,0,8454.55,D;J;G;H;A;E
1438115,01/2014,1,0,1,2650.0,D;J;G;B
1438123,01/2014,1,0,1,2103.71,J;G;A;C
1438131,01/2014,1,0,1,2101.5,J;G;C
1438166,01/2014,1,1,0,3699.1,J;G;B;E;C
1438174,01/2014,1,0,1,4069.38,J;G;H;A;C
1438182,01/2014,1,0,1,1120.0,J;C
1438190,01/2014,1,0,1,2804.7,J;C
1438204,01/2014,1,0,1,2787.2,J;G;A;C
1438220,01/2014,1,0,1,2606.9,J;G;A;C
1438239,01/2014,1,0,1,2089.2,J;C
1438255,01/2014,1,0,1,8837.46,I;D;J;G;A;B;E;C
1438280,01/2014,1,1,0,5160.82,J;G;A;B;E;C
1438301,01/2014,1,0,1,2815.97,D;J;A;C
1438310,01/2014,1,0,1,3360.54,J;C
1510878,01/2015,1,0,1,3428.2,J;G;H;C
1510908,01/2015,1,1,0,10274.27,D;J;G;H;A;B;E;C
1511009,01/2015,1,0,1,5854.76,D;J;G;B;E;C
1511068,01/2015,1,0,1,4526.18,D;J;G;A;B;C
1511076,01/2015,1,1,0,7059.5,J;G;H;A;B;E;C
1511084,01/2015,1,1,0,5688.0,J;G;H;B;E;C
1511130,01/2015,1,0,1,1728.8,J;G;H;B;C
1511203,01/2015,1,1,0,6441.98,D;J;G;H;B;E;C
1511211,01/2015,1,0,1,5473.82,J;G;C
1511319,01/2015,1,0,1,13524.77,J;G;H;B;C
1511335,01/2015,1,0,1,5223.48,J;B;C
1511378,01/2015,1,1,0,6000.0,J;G;H;B;E;C
1511386,01/2015,1,1,0,8048.0,J;G;H;A;B;C
1511394,01/2015,1,1,0,7510.1,D;J;G;B;E;C
1511483,01/2015,1,0,1,5111.0,J;G;B;E
1511602,01/2015,1,0,1,6266.42,J;G;H;B;C
1511637,01/2015,1,1,0,3632.49,J;G;A;B;E;C
1511645,01/2015,1,0,1,4404.71,J;G;H;C
1511688,01/2015,1,0,1,2532.02,J;C
1511718,01/2015,1,0,1,5950.9,J;G;H;A;C
1511726,01/2015,1,0,1,4256.68,J;G;B;C
1511734,01/2015,1,0,1,2954.46,J;G;H;C
1511793,01/2015,1,0,1,3590.98,J;G;H;B;C
1511831,01/2015,1,0,1,14661.92,D;J;G;H;A;B;C
1511840,01/2015,1,0,1,2209.17,J;G;C
1511920,01/2015,1,0,1,3131.22,J;C
1511947,01/2015,1,0,1,6096.16,J;G;H;B;E;C
1511955,01/2015,1,0,1,1619.6,J;C
1511998,01/2015,1,0,1,2189.52,J
1512021,01/2015,1,0,1,3089.42,J;G;H;C
1512030,01/2015,1,0,1,2358.34,D;J;G;B;C
1512080,01/2015,1,0,1,223.28,A
1512099,01/2015,1,1,0,4995.11,J;G;H;B;E;C
1512323,01/2015,1,0,1,2428.34,D;J;A
1512331,01/2015,1,1,0,3216.67,I;D;J;G;E
1512340,01/2015,1,1,0,2763.79,I;D;J;G;E
1512358,01/2015,1,0,1,3767.71,J
1512366,01/2015,1,0,1,1185.25,D;J;G
1512382,01/2015,1,0,1,5906.7,J;G;B;E;C
1512390,01/2015,1,0,1,3533.0,J;G;B;E;C
1512404,01/2015,1,0,1,7614.99,D;J;G;H;A;B;E;C
1512412,01/2015,1,0,1,8980.42,J;G;B;C
1512420,01/2015,1,1,0,5730.0,B;E
1512439,01/2015,1,0,1,1440.0,J;B;C
1512447,01/2015,1,1,0,6348.0,D;J;G;H;A;B;E
1512528,01/2015,1,1,0,22188.8,D;J;G;H;A;B;E;C
1512536,01/2015,1,1,0,6617.94,J;G;H;A;B;E;C
1512544,01/2015,1,1,0,8736.24,J;G;H;A;B;E;C
1512552,01/2015,1,1,0,6974.22,D;J;G;H;B;E;C
1512560,01/2015,1,1,0,4704.28,J;G;B;E;C
1512714,01/2015,1,0,1,6797.32,J;G;A;C
1512773,01/2015,1,0,1,2120.0,J;G;H;A;C
1512781,01/2015,1,0,1,1315.0,J;A
1513133,01/2015,1,1,0,7482.72,J;G;H;B;E;C
1513141,01/2015,1,0,1,7345.94,J;G;H;B;C
1513206,01/2015,1,0,1,127.5,A
1513605,01/2015,1,0,1,2647.88,J;C
1513630,01/2015,1,0,1,5799.92,J;G;H;B;C
1513664,01/2015,1,0,1,3925.89,D;J;G;B;C
1513672,01/2015,1,1,0,5665.2,D;J;G;H;B;E;C
1513699,01/2015,1,0,1,5447.6,D;J;G;H;A;B;C
1513702,01/2015,1,0,1,1969.88,J;C
1513710,01/2015,1,0,1,3010.36,J;G;H;A;C
1514334,01/2015,1,0,1,2739.95,J;G;B;C
1514377,01/2015,1,0,1,2791.4,D;J;C
1514407,01/2015,1,1,0,8911.1,J;G;H;B;C
1514423,01/2015,1,0,1,6762.54,D;J;G;H;B;E;C
1514431,01/2015,1,1,0,5934.6,D;J;G;B;E;C
1514644,01/2015,1,0,1,5834.76,J;G;H;B;C
1515586,01/2015,1,1,0,2934.44,J;G;E;C
1515594,01/2015,1,1,0,9950.18,J;G;B;E;C
1515624,01/2015,1,0,1,1826.71,J;C
1515632,01/2015,1,0,1,4322.45,G;A;B
1515659,01/2015,1,1,0,9194.66,D;J;G;H;A;B;E;C
1515667,01/2015,1,0,1,10193.2,D;J;G;H;B;C
1515675,01/2015,1,0,1,4115.18,D;J;G;H;C
1515683,01/2015,1,0,1,1775.12,J;G;A;C
1515691,01/2015,1,0,1,3279.78,J;G;A;C
1515713,01/2015,1,0,1,2391.58,J;C
1515721,01/2015,1,0,1,2280.0,J;C
1516094,01/2015,1,0,1,3084.9,J;G;H;C
1516108,01/2015,1,0,1,1705.0,D;J;G;A
1516140,01/2015,1,1,0,10504.6,D;J;G;B;E;C
1516159,01/2015,1,1,0,8545.56,J;G;H;A;B;E;C
1516191,01/2015,1,1,0,6926.88,J;G;A;B;E;C
1516213,01/2015,1,0,1,2150.0,J;G;H;C
1516230,01/2015,1,0,1,4692.4,J;G;H;C
1516248,01/2015,1,0,1,2655.46,D;J;G;A;C
1516264,01/2015,1,0,1,3003.24,J;C
1516280,01/2015,1,1,0,6832.6,J;G;H;B;E;C
1516337,01/2015,1,1,0,2149.11,J;G;H;A;B;E
1516396,01/2015,1,0,1,3894.8,J;C
1516400,01/2015,1,0,1,6334.34,D;J;G;A;B;E;C
1516418,01/2015,1,0,1,1582.2,J;A;C
1516426,01/2015,1,0,1,2750.0,J;G;H;A;B;C
1516477,01/2015,1,0,1,3476.24,J;G;A;C
1516515,01/2015,1,0,1,12520.08,J;G;H;B;C
1516523,01/2015,1,1,0,4326.41,J;G;B;E;C
1516540,01/2015,1,0,1,2270.0,J;G;A;B;C
1516744,01/2015,1,0,1,2400.0,J;H;C
1516752,01/2015,1,0,1,2413.84,J;G;B;C
1516760,01/2015,1,0,1,2965.88,J;C
1516833,01/2015,1,0,1,2750.0,J;G;H;A;B;C
1516841,01/2015,1,1,0,7576.22,J;G;H;B;E;C
1516884,01/2015,1,0,1,2235.9,J;C
1516892,01/2015,1,1,0,5155.3,J;G;H;B;C
1516930,01/2015,1,0,1,2255.84,J;G;C
1517023,01/2015,1,0,1,7014.58,J;G;H;A;B;C
1517031,01/2015,1,0,1,3991.46,D;J;G;A;C
1517040,01/2015,1,0,1,2750.0,J;G;H;A;B;C
1517058,01/2015,1,0,1,2750.0,J;A;B;C
1517457,01/2015,1,0,1,1731.79,J;G;C
1517490,01/2015,1,0,1,970.58,J;C
1517520,01/2015,1,0,1,2710.0,J;G;H;B
1517538,01/2015,1,0,1,2240.0,J;G;B
1517546,01/2015,1,1,0,6106.14,J;G;B;E;C
1517554,01/2015,1,1,0,7087.43,J;G;H;B;E;C
1517562,01/2015,1,1,0,3715.69,J;G;B;E;C
1517570,01/2015,1,0,1,2270.66,D;J;G;C
1517589,01/2015,1,0,1,2686.4,J;G;A;C
1517848,01/2015,1,0,1,4747.52,J;G;H;B;C
1517856,01/2015,1,0,1,3966.96,J;G;H;B;C
1517864,01/2015,1,0,1,928.1,J;C
1517872,01/2015,1,0,1,3129.98,J;C
1517880,01/2015,1,1,0,14084.14,J;G;H;A;B;C
1517970,01/2015,1,0,1,1281.18,J;G;H;A
1518003,01/2015,1,0,1,4374.26,D;J;C
1518011,01/2015,1,0,1,9929.36,D;J;G;H;B;C
1518020,01/2015,1,0,1,2620.0,J;G;H;C
1591959,01/2016,1,0,1,206.36,D;B
1591967,01/2016,1,0,1,1553.25,D;A;E
1591991,01/2016,1,0,1,31.2,D
1592017,01/2016,1,0,1,3679.98,J;G;H;C
1592025,01/2016,1,0,1,31.2,D
1592041,01/2016,1,0,1,31.2,D
1592076,01/2016,1,0,1,24.7,D
1592084,01/2016,1,0,1,28.54,D
1592092,01/2016,1,0,1,31.2,D
1592106,01/2016,1,0,1,138.9,D
1592114,01/2016,1,0,1,24.7,D
1592122,01/2016,1,0,1,28.54,D
1592130,01/2016,1,0,1,222.98,D;E
1592149,01/2016,1,0,1,24.7,D
1592181,01/2016,1,1,0,7726.02,J;G;H;B;E;C
1592238,01/2016,1,0,1,2550.73,J;G;H;C
1592262,01/2016,1,0,1,811.49,A;B
1592270,01/2016,1,0,1,4758.1,J;G;H;B;E;C
1592289,01/2016,1,0,1,2514.1,J;C
1592351,01/2016,1,0,1,3250.78,D;J;C
1592416,01/2016,1,0,1,1202.0,J;C
1592467,01/2016,1,1,0,7438.52,J;G;H;B;E;C
1592483,01/2016,1,1,0,4185.52,J;G;B;E;C
1592491,01/2016,1,0,1,1523.38,D;J;G;A
1592548,01/2016,1,0,1,3116.18,J;G;H;C
1592602,01/2016,1,0,1,3108.38,J;G;H;C
1592629,01/2016,1,0,1,2327.6,J;C
1592653,01/2016,1,0,1,3267.14,J;G;H;C
1592750,01/2016,1,1,0,8026.48,J;G;H;B;E;C
1592769,01/2016,1,1,0,13391.02,J;G;H;B;E;C
1593005,01/2016,1,0,1,11605.04,J;G;H;B;C
1593013,01/2016,1,1,0,8283.16,D;J;G;B;E;C
1593021,01/2016,1,0,1,4957.94,J;G;H;B;E;C
1593080,01/2016,1,0,1,24.7,D
1593218,01/2016,1,0,1,2224.76,D;J;A
1593234,01/2016,1,1,0,9705.09,D;J;G;H;B;E;C
1593242,01/2016,1,1,0,6733.01,D;J;G;B;E
1593250,01/2016,1,0,1,4046.36,J;G;H;C
1593340,01/2016,1,0,1,1466.1,J;G;C
1593374,01/2016,1,0,1,4624.93,D;J;G;B;C
1593498,01/2016,1,1,0,6834.86,D;J;G;B;E;C
1593501,01/2016,1,0,1,1291.0,J;C
1593706,01/2016,1,0,1,2847.8,J;G;H;C
1593714,01/2016,1,0,1,1051.2,J;C
1593722,01/2016,1,1,0,12973.18,J;G;H;B;E;C
1593730,01/2016,1,0,1,3557.78,J;G;C
1593749,01/2016,1,0,1,1747.5,J;C
